nl,sql,db_sql,db_result,table_id,schema_change_type
"IROC XX सीज़न में विभिन्न विधाओं के प्रदर्शन का मूल्यांकन करने के लिए, क्या आप एक सारांश तालिका बना सकते हैं? मैं प्रत्येक श्रृंखला को उसके ड्राइवरों द्वारा अर्जित कुल पुरस्कार राशि के अनुसार रैंक किया हुआ देखना चाहूँगा, और कृपया प्रत्येक के लिए ड्राइवर संख्या और औसत अंक शामिल करें।","
SELECT `Series`, COUNT(`Driver`) AS `NumberOfDrivers`, AVG(`Score`) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(`Prize`, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY `Series` ORDER BY `TotalWinnings` DESC;
","
SELECT col4, COUNT(col1) AS `NumberOfDrivers`, AVG(col2) AS `AveragePoints`, SUM(CAST(REPLACE(REPLACE(col3, '$', ''), ',', '') AS REAL)) AS `TotalWinnings` FROM `table_m_1765006600371_468fd710_10160447_1` GROUP BY col4 ORDER BY `TotalWinnings` DESC;
","[('NASCAR Winston Cup', 6, 40.666666666666664, 435000.0), ('Indy Car', 3, 47.333333333333336, 185000.0), ('NASCAR Busch Series', 1, 50.0, 60000.0), ('SCCA Trans-Am Series', 1, 36.0, 40000.0)]",m_1765006600371_468fd710_10160447-1,
"क्या आप '5-14 वर्ष आयु' सारांश के अलावा किसी ऐसे जनसांख्यिकीय समूह की पहचान कर सकते हैं जिसे 'उच्च जोखिम' (High Risk) के रूप में लेबल किया जाना चाहिए? 'उच्च जोखिम' को ऐसे समूह के रूप में परिभाषित करें जिसमें आधे से अधिक आर्थिक रूप से सक्रिय बच्चे खतरनाक कामों में लगे हों, और परिणामों को सबसे अधिक जोखिम वाले से लेकर सबसे कम जोखिम वाले तक रैंक करें।","
SELECT
  `` AS `Demographic`,
  CASE
    WHEN (`Children In Hazardous Work (000s)` * 1.0 / `Economically Active Children (000s)`) > 0.5 THEN `High Risk`
  END AS `Risk_Status`
FROM
  `table_1_101942_2`
WHERE
  `` != `Ages 5–14`
ORDER BY
  (`Children In Hazardous Work (000s)` * 1.0 / `Economically Active Children (000s)`) DESC;
","
SELECT
  col0 AS `Demographic`,
  CASE
    WHEN (col6 * 1.0 / col2) > 0.5 THEN 'High Risk'
  END `Risk_Status`
FROM
  `table_1_101942_2`
WHERE
  col0 != 'Ages 5–14'
ORDER BY
  (col6 * 1.0 / col2) DESC;
","[('ages 5–11', 'High Risk'), ('ages 5–14', 'High Risk'), ('boys', 'High Risk'), ('ages 12–14', 'High Risk'), ('girls', None), ('ages 15–17', None)]",table_1_101942_2,
"मुझे असेंबली प्रकारों के ऐसे जोड़े दिखाएँ जो एक ही चिपकने वाले (adhesive) का उपयोग करते हैं लेकिन जिनकी प्रक्रिया का समय या तापमान अलग-अलग है, और मुझे बताएँ कि वे कौन सा चिपकने वाला साझा करते हैं।","
SELECT `t1`.`Assembly Type`, `t2`.`Assembly Type`, `t1`.`Adhesive Type` FROM `table_1_10262329_1` AS `t1` JOIN `table_1_10262329_1` AS `t2` ON `t1`.`Adhesive Type` = `t2`.`Adhesive Type` WHERE `t1`.`Assembly Type` < `t2`.`Assembly Type` AND (`t1`.`Time(Sec)` <> `t2`.`Time(Sec)` OR `t1`.`Temp (°C)` <> `t2`.`Temp (°C)`);
","
SELECT `t1`.col0, `t2`.col0, `t1`.col1 FROM `table_1_10262329_1` AS `t1` JOIN `table_1_10262329_1` AS `t2` ON `t1`.col1 = `t2`.col1 WHERE `t1`.col0 < `t2`.col0 AND (`t1`.col2 <> `t2`.col2 OR `t1`.col3 <> `t2`.col3);
","[('chip-on-glass(cog)', 'flex-on-board (fob)', 'epoxy'), ('chip-on-glass(cog)', 'flex-on-flex (fof)', 'epoxy'), ('chip-on-glass(cog)', 'flex-on-glass (fog)', 'epoxy'), ('chip-on-flex (cof)', 'chip-on-glass(cog)', 'epoxy'), ('chip-on-flex (cof)', 'flex-on-board (fob)', 'epoxy'), ('chip-on-flex (cof)', 'flex-on-flex (fof)', 'epoxy'), ('chip-on-flex (cof)', 'flex-on-glass (fog)', 'epoxy'), ('flex-on-board (fob)', 'flex-on-glass (fog)', 'epoxy'), ('flex-on-flex (fof)', 'flex-on-glass (fog)', 'epoxy')]",table_1_10262329_1,
"मुझे असेंबली प्रकारों के ऐसे जोड़े दिखाएँ जो एक ही चिपकने वाले (adhesive) का उपयोग करते हैं लेकिन जिनकी प्रक्रिया का समय या तापमान अलग-अलग है, और मुझे बताएँ कि वे कौन सा चिपकने वाला साझा करते हैं।",unanswerable,unanswerable,,m_1765006651514_debbb5af_10262329-1,
"वे कौन से कार्य (functions) हैं जहाँ संबंधित यरसिनिया प्रोटीन का नाम 'Y' से शुरू होता है और एशेरिकिया प्रोटीन का नाम 'E' से शुरू होता है, जिन्हें वर्णानुक्रम में सूचीबद्ध किया गया है?","
SELECT `↓ Function / Genus →` AS `Correlated Function` FROM `table_1_10321124_1` WHERE `Yersinia` LIKE 'Y%' AND `Escherichia` LIKE 'E%' ORDER BY `Correlated Function` ASC;
","
SELECT col0 AS `Correlated Function` FROM `table_1_10321124_1` WHERE col3 LIKE 'Y%' AND col4 LIKE 'E%' ORDER BY `Correlated Function` ASC;
","[('inner rod',), ('needle monomer',), ('switch',), ('translocator',), ('translocator',)]",table_1_10321124_1,
"वे कौन से कार्य (functions) हैं जहाँ संबंधित यरसिनिया प्रोटीन का नाम 'Y' से शुरू होता है और एशेरिकिया प्रोटीन का नाम 'E' से शुरू होता है, जिन्हें वर्णानुक्रम में सूचीबद्ध किया गया है?","SELECT `↓ Function / Genus →` AS `Correlated Function`
FROM `table_m_1765006681453_dc249791_10321124_1`
WHERE `Yersinia` LIKE 'Y%'
  AND `Escherichia` LIKE 'E%'
ORDER BY `Correlated Function` ASC;","SELECT col0 AS `Correlated Function`
FROM `table_m_1765006681453_dc249791_10321124_1`
WHERE col2 LIKE 'Y%'
  AND col3 LIKE 'E%'
ORDER BY `Correlated Function` ASC;","[('Inner rod',), ('Needle monomer',), ('Switch',), ('Translocator',), ('Translocator',)]",m_1765006681453_dc249791_10321124-1,
"प्रत्येक प्रतिद्वंद्वी, जिससे हम एक से अधिक बार हारे, को 'उच्च भीड़' (High Crowd) के रूप में वर्गीकृत करें यदि औसत उपस्थिति 20,000 से अधिक थी और अन्यथा 'सामान्य भीड़' (Normal Crowd) के रूप में। प्रतिद्वंद्वियों और उनकी भीड़ श्रेणी को Z से A तक क्रमबद्ध करके दिखाएँ।","
SELECT `Opponent`, CASE WHEN AVG(`Attendance`) > 20000 THEN `High Crowd` ELSE `Normal Crowd` END AS `Crowd Category` FROM `table_1_10392906_2` WHERE `Final score` LIKE `L %` GROUP BY `Opponent` HAVING COUNT(`Opponent`) > 1 ORDER BY `Opponent` DESC;
","
SELECT REPLACE(col3, 'at ', '') col3, CASE WHEN AVG(col7) > 20000 THEN 'High Crowd' ELSE 'Normal Crowd' END `Crowd Category` FROM `table_1_10392906_2` GROUP BY REPLACE(col3, 'at ', '') HAVING COUNT(*) > 1 ORDER BY col3 DESC;
","[('rhein fire', 'Normal Crowd'), ('hamburg sea devils', 'Normal Crowd'), ('frankfurt galaxy', 'High Crowd'), ('cologne centurions', 'Normal Crowd')]",table_1_10392906_2,
"प्रत्येक प्रतिद्वंद्वी, जिससे हम एक से अधिक बार हारे, को 'उच्च भीड़' (High Crowd) के रूप में वर्गीकृत करें यदि औसत उपस्थिति 20,000 से अधिक थी और अन्यथा 'सामान्य भीड़' (Normal Crowd) के रूप में। प्रतिद्वंद्वियों और उनकी भीड़ श्रेणी को Z से A तक क्रमबद्ध करके दिखाएँ।",unanswerable,unanswerable,,m_1765006713533_9acc6a37_10392906-2,
"हम कोई क्षणिक कार्यक्रम नहीं बना रहे हैं; हम एक राजवंश (dynasty) का निर्माण कर रहे हैं। मुझे यह देखने की ज़रूरत है कि किन स्कूलों ने यह साबित किया है कि वे अपने समुदायों के विकास के साथ अनुकूलन और जीत सकते हैं। इसे केवल उन स्कूलों तक सीमित करें जिनकी विभिन्न श्रेणियों में चैंपियनशिप हैं, फिर मुझे हर वह श्रेणी दिखाएँ जिसमें उन्होंने जीत हासिल की है और वह प्रारंभिक वर्ष जब उन्होंने उस जीत को हासिल किया था।","
WITH `UnpivotedWinners` AS (
  SELECT `School Year`, `Class A` AS `School`, `Class A` AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT `School Year`, `Class AA` AS `School`, `Class AA` AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT `School Year`, `Class AAA` AS `School`, `Class AAA` AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT `School Year`, `Class AAAA` AS `School`, `Class AAAA` AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT `School Year`, `Class AAAAA` AS `School`, `Class AAAAA` AS `Classification` FROM `table_1_10399701_2`
)
SELECT
  T1.`School`,
  T1.`Classification`,
  MIN(T1.`School Year`) AS `First_Year_Won_In_Class`
FROM `UnpivotedWinners` AS T1
WHERE
  T1.`School` IN (
    SELECT
      `School`
    FROM
      `UnpivotedWinners`
    GROUP BY
      `School`
    HAVING
      COUNT(DISTINCT `Classification`) > 1
  )
GROUP BY
  T1.`School`,
  T1.`Classification`
ORDER BY
  T1.`School`,
  `First_Year_Won_In_Class`;
","
WITH `UnpivotedWinners` AS (
  SELECT col0, col1 AS `School`, 'Class A' AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT col0, col2 AS `School`, 'Class AA' AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT col0, col3 AS `School`, 'Class AAA' AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT col0, col4 AS `School`, 'Class AAAA' AS `Classification` FROM `table_1_10399701_2`
  UNION ALL
  SELECT col0, col5 AS `School`, 'Class AAAAA' AS `Classification` FROM `table_1_10399701_2`
)
SELECT
  T1.`School`,
  T1.`Classification`,
  MIN(T1.col0) AS `First_Year_Won_In_Class`
FROM `UnpivotedWinners` AS T1
WHERE
  T1.`School` IN (
    SELECT
      `School`
    FROM
      `UnpivotedWinners`
    GROUP BY
      `School`
    HAVING
      COUNT(DISTINCT `Classification`) > 1
  )
GROUP BY
  T1.`School`,
  T1.`Classification`
ORDER BY
  T1.`School`,
  `First_Year_Won_In_Class`;
","[('fort worth dunbar', 'Class AAAAA', '1994-95'), ('fort worth dunbar', 'Class AAAA', '1998-99')]",table_1_10399701_2,
"हम कोई क्षणिक कार्यक्रम नहीं बना रहे हैं; हम एक राजवंश (dynasty) का निर्माण कर रहे हैं। मुझे यह देखने की ज़रूरत है कि किन स्कूलों ने यह साबित किया है कि वे अपने समुदायों के विकास के साथ अनुकूलन और जीत सकते हैं। इसे केवल उन स्कूलों तक सीमित करें जिनकी विभिन्न श्रेणियों में चैंपियनशिप हैं, फिर मुझे हर वह श्रेणी दिखाएँ जिसमें उन्होंने जीत हासिल की है और वह प्रारंभिक वर्ष जब उन्होंने उस जीत को हासिल किया था।","WITH `UnpivotedWinners` AS (
  SELECT `Start_Year`, `Class A` AS `School`, `Class A` AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT `Start_Year`, `Class AA` AS `School`, `Class AA` AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT `Start_Year`, `Class AAA` AS `School`, `Class AAA` AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT `Start_Year`, `Class AAAA` AS `School`, `Class AAAA` AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT `Start_Year`, `Class AAAAA` AS `School`, `Class AAAAA` AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
)
SELECT
  T1.`School`,
  T1.`Classification`,
  MIN(T1.`Start_Year`) AS `First_Year_Won_In_Class`
FROM `UnpivotedWinners` AS T1
WHERE
  T1.`School` IN (
    SELECT
      `School`
    FROM
      `UnpivotedWinners`
    GROUP BY
      `School`
    HAVING
      COUNT(DISTINCT `Classification`) > 1
  )
GROUP BY
  T1.`School`,
  T1.`Classification`
ORDER BY
  T1.`School`,
  `First_Year_Won_In_Class`;","WITH `UnpivotedWinners` AS (
  SELECT col5, col0 AS `School`, col0 AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT col5, col1 AS `School`, col1 AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT col5, col2 AS `School`, col2 AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT col5, col3 AS `School`, col3 AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
  UNION ALL
  SELECT col5, col4 AS `School`, col4 AS `Classification` FROM `table_m_1765006726338_1f107b5e_10399701_2`
)
SELECT
  T1.`School`,
  T1.`Classification`,
  MIN(T1.col5) AS `First_Year_Won_In_Class`
FROM `UnpivotedWinners` AS T1
WHERE
  T1.`School` IN (
    SELECT
      `School`
    FROM
      `UnpivotedWinners`
    GROUP BY
      `School`
    HAVING
      COUNT(DISTINCT `Classification`) > 1
  )
GROUP BY
  T1.`School`,
  T1.`Classification`
ORDER BY
  T1.`School`,
  `First_Year_Won_In_Class`;",[],m_1765006726338_1f107b5e_10399701-2,
"तो फिर, वे कौन से निर्देशक हैं जिन्हें हमारे पुराने ज़माने के अनडेड (undead) - चाहे वे वैम्पायर हों या ज़ॉम्बी - द्वारा दर्शाई गई बेचैनियों में एक विशेष आकर्षण रहा है? और उन्होंने कितनी बार इस विषय पर काम किया है?","
SELECT `Director`, COUNT(*) AS `Number of Supernatural Villains`
FROM table_1_10470082_7
WHERE `Villains` LIKE '%Vampire%' OR `Villains` LIKE '%Zombie%'
GROUP BY `Director`
ORDER BY `Number of Supernatural Villains` DESC;
","
SELECT col3, COUNT(*) AS `Number of Supernatural Villains`
FROM table_1_10470082_7
WHERE col7 LIKE '%Vampire%' OR col7 LIKE '%Zombie%'
GROUP BY col3
ORDER BY `Number of Supernatural Villains` DESC;
","[('mark soulard', 1)]",table_1_10470082_7,
"तो फिर, वे कौन से निर्देशक हैं जिन्हें हमारे पुराने ज़माने के अनडेड (undead) - चाहे वे वैम्पायर हों या ज़ॉम्बी - द्वारा दर्शाई गई बेचैनियों में एक विशेष आकर्षण रहा है? और उन्होंने कितनी बार इस विषय पर काम किया है?",unanswerable,unanswerable,,m_1765006780701_6498539d_10470082-7,
"उल्टे वर्णानुक्रम में, उन 5 क्षेत्रों या देशों के नाम बताएँ जिनके नेटवर्क का नाम 'R' से शुरू होता है।","
SELECT `Region/country` FROM table_1_1053802_1 WHERE `Network` LIKE 'R%' GROUP BY `Region/country` HAVING COUNT(*) > 0 ORDER BY `Region/country` DESC LIMIT 5;
","
SELECT col0 FROM table_1_1053802_1 WHERE col2 LIKE 'R%' GROUP BY col0 HAVING COUNT(*) > 0 ORDER BY col0 DESC LIMIT 5;
","[('ireland',), ('germany',), ('brazil',)]",table_1_1053802_1,
"उल्टे वर्णानुक्रम में, उन 5 क्षेत्रों या देशों के नाम बताएँ जिनके नेटवर्क का नाम 'R' से शुरू होता है।","
SELECT `region_country` FROM `table_m_1765006813237_02e49555_1053802_1` WHERE `Network` LIKE 'R%' GROUP BY `region_country` HAVING COUNT(*) > 0 ORDER BY `region_country` DESC LIMIT 5;
","
SELECT col0 FROM `table_m_1765006813237_02e49555_1053802_1` WHERE col2 LIKE 'R%' GROUP BY col0 HAVING COUNT(*) > 0 ORDER BY col0 DESC LIMIT 5;
","[('Ireland',), ('Germany',), ('Brazil',)]",m_1765006813237_02e49555_1053802-1,
"क्या आप 'Jace' से शुरू होने वाले नाम के निर्देशक द्वारा निर्देशित पहले दो एपिसोड के शीर्षक बता सकते हैं, जो अपने-अपने सीज़न के पहले एपिसोड न हों?","
SELECT `Title` FROM `table_1_10610087_3` WHERE `Directed by` LIKE 'Jace%' AND `No. in season` > 1 GROUP BY `Title` ORDER BY `No. in season` ASC LIMIT 2;
","
SELECT col2 FROM `table_1_10610087_3` WHERE col3 LIKE 'Jace%' AND col1 > 1 GROUP BY col2 ORDER BY col1 ASC LIMIT 2;
","[('""harmony""',), ('""shame""',)]",table_1_10610087_3,
"क्या आप 'Jace' से शुरू होने वाले नाम के निर्देशक द्वारा निर्देशित पहले दो एपिसोड के शीर्षक बता सकते हैं, जो अपने-अपने सीज़न के पहले एपिसोड न हों?",unanswerable,unanswerable,,m_1765006873259_a4505912_10610087-3,
"अच्छा, मुझे वे साल बताइए जब PQ ने बहुमत की सरकार बनाई थी, और हर बार उन्हें कितने प्रतिशत लोकप्रिय वोट मिले थे। कृपया कालानुक्रमिक क्रम में बताएँ।","
SELECT
  `General election`,
  `% of popular vote`
FROM table_1_106367_2
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","
SELECT
  col0,
  col3
FROM table_1_106367_2
WHERE
  col4 LIKE 'PQ majority'
ORDER BY
  col0;
","[(1976.0, '41.37%'), (1981.0, '49.26%'), (1994.0, '44.75%'), (1998.0, '42.87%')]",table_1_106367_2,
"अच्छा, मुझे वे साल बताइए जब PQ ने बहुमत की सरकार बनाई थी, और हर बार उन्हें कितने प्रतिशत लोकप्रिय वोट मिले थे। कृपया कालानुक्रमिक क्रम में बताएँ।","
SELECT
  `General election`,
  `% of popular vote`
FROM `table_m_1765006884066_f79eb874_106367_2`
WHERE
  `Result` LIKE 'PQ majority'
ORDER BY
  `General election`;
","
SELECT
  col0,
  col3
FROM `table_m_1765006884066_f79eb874_106367_2`
WHERE
  col4 LIKE 'PQ majority'
ORDER BY
  col0;
","[(1976.0, '41.37%'), (1981.0, '49.26%'), (1994.0, '44.75%'), (1998.0, '42.87%')]",m_1765006884066_f79eb874_106367-2,
